employee_id,name,age,gender,country,city,department,experience_years,salary_usd,bonus_usd,work_hours_per_week,remote_work,performance_score,joining_year,seniority_level,job_title_designer,job_title_developer,job_title_manager,education_high school,education_master,education_phd,contract_type_full-time,contract_type_part-time
975,employee_975,30,female,usa,london,marketing,10,128682,17679,52,yes,9,2000,senior,1,0,0,1,0,0,1,0
976,employee_976,29,male,india,delhi,marketing,7,33293,11245,48,yes,9,2022,mid,0,0,1,0,0,0,0,0
977,employee_977,59,female,uk,la,finance,7,148017,3597,46,yes,7,2019,mid,0,1,0,1,0,0,1,0
978,employee_978,57,male,canada,delhi,hr,0,149496,18064,33,yes,3,2013,junior,0,1,0,1,0,0,0,1
979,employee_979,25,female,usa,la,finance,20,139934,1324,32,yes,3,2007,senior,0,1,0,0,1,0,1,0
980,employee_980,27,male,uk,london,finance,6,87089,16160,30,yes,4,2024,mid,0,0,0,1,0,0,0,0
981,employee_981,42,female,pakistan,london,marketing,5,141964,13614,47,no,7,2024,mid,0,0,0,0,0,1,0,1
982,employee_982,45,male,usa,toronto,marketing,20,46608,1986,56,yes,7,2002,senior,0,0,0,0,1,0,0,0
983,employee_983,31,female,uk,karachi,hr,7,96273,1760,50,no,2,2004,mid,0,0,1,1,0,0,0,0
984,employee_984,45,female,uk,la,marketing,18,46619,12885,44,yes,5,2005,senior,0,0,1,0,0,0,1,0
985,employee_985,32,male,canada,toronto,marketing,21,108006,10228,37,no,7,2021,senior,0,1,0,1,0,0,1,0
986,employee_986,59,male,canada,la,hr,20,145399,18290,30,no,7,2007,senior,0,0,1,1,0,0,0,0
987,employee_987,37,male,pakistan,toronto,marketing,23,117908,6499,49,yes,6,2005,senior,1,0,0,1,0,0,0,0
988,employee_988,44,male,uk,london,finance,19,111653,1364,43,no,8,2005,senior,0,1,0,0,1,0,0,1
989,employee_989,52,female,uk,delhi,hr,7,44779,9027,33,no,3,2003,mid,0,1,0,0,0,1,0,0
990,employee_990,59,female,canada,toronto,marketing,25,81040,14532,34,no,1,2006,senior,1,0,0,0,0,0,0,0
991,employee_991,31,male,usa,la,it,13,124830,15408,52,yes,3,2023,senior,0,1,0,1,0,0,1,0
992,employee_992,55,female,usa,la,hr,17,86325,17105,42,no,2,2018,senior,0,0,1,0,0,1,0,0
993,employee_993,23,male,india,karachi,hr,24,145947,8939,57,no,2,2006,senior,0,0,0,0,0,1,0,0
994,employee_994,24,male,canada,london,it,28,51630,14936,53,yes,2,2002,senior,1,0,0,0,1,0,1,0
995,employee_995,56,female,india,la,marketing,15,135575,10261,44,no,5,2007,senior,0,0,1,0,0,0,0,1
996,employee_996,27,female,canada,ny,marketing,8,145436,16863,35,no,1,2000,senior,1,0,0,0,1,0,1,0
997,employee_997,47,female,pakistan,delhi,hr,14,42178,13561,30,no,4,2000,senior,1,0,0,0,0,1,1,0
998,employee_998,50,female,uk,toronto,hr,29,49935,11447,52,yes,5,2013,senior,0,1,0,0,0,1,0,0
999,employee_999,28,female,pakistan,karachi,marketing,25,77258,15172,48,no,2,2005,senior,0,1,0,0,0,1,0,0
1000,employee_1000,48,female,canada,delhi,marketing,9,52784,12878,42,yes,5,2009,senior,0,0,1,0,1,0,0,1
1001,employee_1001,33,female,uk,london,finance,28,93722,13411,58,no,4,2024,senior,1,0,0,0,0,0,0,0
1002,employee_1002,59,male,usa,karachi,hr,21,53027,6448,58,no,8,2013,senior,0,1,0,1,0,0,0,1
1003,employee_1003,41,male,usa,toronto,hr,15,126544,3107,35,no,1,2003,senior,0,1,0,0,1,0,0,1
1004,employee_1004,30,male,india,toronto,it,3,87853,8928,44,no,5,2005,mid,1,0,0,0,0,1,0,1
1005,employee_1005,42,male,canada,ny,finance,19,142167,16234,45,yes,1,2015,senior,0,0,1,0,1,0,0,1
1006,employee_1006,20,male,canada,london,marketing,12,97359,17310,53,no,4,2020,senior,0,0,1,0,0,1,0,0
1007,employee_1007,56,female,usa,karachi,finance,21,102388,14528,52,yes,8,2000,senior,1,0,0,1,0,0,1,0
1008,employee_1008,40,male,pakistan,karachi,marketing,4,108608,14313,45,no,1,2005,mid,0,0,1,1,0,0,1,0
1009,employee_1009,45,male,uk,la,marketing,21,106669,2559,39,yes,2,2008,senior,0,1,0,0,0,0,0,0
1010,employee_1010,55,male,pakistan,ny,finance,6,45111,19125,51,no,1,2014,mid,1,0,0,0,0,1,0,0
1011,employee_1011,42,male,pakistan,ny,hr,22,62312,16167,38,no,7,2011,senior,0,1,0,0,0,0,0,1
1012,employee_1012,20,male,usa,karachi,marketing,8,54161,16343,38,yes,2,2002,senior,0,0,0,0,0,0,0,0
1013,employee_1013,59,male,usa,karachi,finance,7,148920,6830,46,yes,1,2010,mid,0,0,0,1,0,0,1,0
1014,employee_1014,34,male,usa,delhi,it,28,134823,8523,46,yes,6,2014,senior,0,0,1,0,1,0,0,0
1015,employee_1015,40,female,india,delhi,finance,15,97313,18009,46,yes,6,2002,senior,0,0,0,0,1,0,0,0
1016,employee_1016,28,female,pakistan,delhi,it,5,80374,19074,53,no,2,2013,mid,0,1,0,0,0,0,0,1
1017,employee_1017,28,male,canada,ny,marketing,27,54014,16524,41,yes,1,2001,senior,0,0,0,1,0,0,0,1
1018,employee_1018,29,female,uk,la,finance,15,110308,14285,42,yes,3,2003,senior,0,1,0,0,0,1,0,1
1019,employee_1019,45,female,india,toronto,finance,5,76389,11973,59,yes,5,2018,mid,0,0,1,0,1,0,0,1
1020,employee_1020,54,female,canada,delhi,it,13,140163,4006,41,no,6,2011,senior,0,0,1,0,0,0,1,0
1021,employee_1021,44,female,pakistan,la,finance,20,48161,5302,43,no,3,2001,senior,0,1,0,0,1,0,0,0
1022,employee_1022,45,male,usa,london,finance,0,137800,18472,39,no,9,2016,junior,0,0,0,0,1,0,0,0
1023,employee_1023,30,female,pakistan,delhi,marketing,24,37490,5611,52,no,5,2002,senior,0,0,1,0,0,1,0,1
1024,employee_1024,57,female,uk,toronto,finance,8,149547,10372,48,yes,2,2009,senior,1,0,0,1,0,0,1,0
1025,employee_1025,21,female,india,london,hr,24,137197,15080,58,no,6,2015,senior,0,0,1,0,0,1,1,0
1026,employee_1026,26,male,india,london,it,26,54502,16082,31,yes,8,2021,senior,0,0,0,1,0,0,0,0
1027,employee_1027,37,male,uk,toronto,finance,23,65757,15641,33,no,6,2008,senior,1,0,0,0,1,0,0,1
1028,employee_1028,46,male,canada,delhi,it,12,71111,11093,48,yes,4,2010,senior,0,0,0,0,0,0,0,0
1029,employee_1029,53,male,canada,ny,it,25,128273,9378,36,yes,6,2020,senior,0,1,0,0,0,1,0,0
1030,employee_1030,46,male,india,toronto,it,28,113245,2597,55,yes,8,2014,senior,1,0,0,1,0,0,1,0
1031,employee_1031,36,male,india,toronto,finance,18,88645,12600,44,yes,8,2002,senior,0,0,0,0,1,0,1,0
1032,employee_1032,43,male,usa,toronto,finance,16,140218,4747,44,yes,2,2015,senior,1,0,0,1,0,0,0,0
1033,employee_1033,44,female,canada,london,it,10,89055,14879,53,no,8,2020,senior,0,0,0,1,0,0,0,1
1034,employee_1034,26,female,uk,la,hr,27,149815,14017,35,yes,6,2020,senior,1,0,0,1,0,0,0,1
1035,employee_1035,25,female,canada,ny,it,27,38998,19964,32,yes,2,2020,senior,0,0,0,0,1,0,0,0
1036,employee_1036,43,male,usa,delhi,hr,7,58906,8432,35,yes,1,2011,mid,0,1,0,0,0,0,0,0
1037,employee_1037,52,male,india,delhi,it,22,131026,19890,45,yes,6,2022,senior,1,0,0,0,0,0,0,1
1038,employee_1038,48,male,india,la,marketing,28,100192,5725,31,no,7,2004,senior,1,0,0,0,0,0,0,1
1039,employee_1039,41,male,usa,toronto,it,4,80477,11437,57,no,5,2006,mid,1,0,0,1,0,0,0,1
1040,employee_1040,45,male,uk,ny,it,9,66901,14269,36,yes,8,2008,senior,1,0,0,0,1,0,0,0
1041,employee_1041,47,female,india,delhi,finance,6,121271,14092,59,yes,9,2020,mid,0,1,0,1,0,0,1,0
1042,employee_1042,40,female,pakistan,karachi,hr,9,82021,8002,40,yes,4,2017,senior,1,0,0,0,0,0,0,1
1043,employee_1043,26,male,india,delhi,marketing,3,59092,7131,55,yes,7,2020,mid,0,0,1,0,0,0,0,1
1044,employee_1044,36,male,pakistan,toronto,hr,8,31242,14261,59,no,8,2007,senior,0,1,0,0,1,0,0,1
1045,employee_1045,39,male,usa,karachi,marketing,26,136843,13612,36,no,6,2011,senior,0,0,1,1,0,0,0,0
1046,employee_1046,39,male,usa,la,it,25,31831,5537,33,yes,2,2019,senior,1,0,0,0,0,1,1,0
1047,employee_1047,41,female,india,ny,finance,13,80721,14091,58,yes,7,2001,senior,0,0,0,0,0,1,1,0
1048,employee_1048,47,male,canada,la,finance,1,58511,3335,53,yes,9,2009,junior,0,0,1,0,0,0,0,1
1049,employee_1049,59,male,pakistan,la,hr,24,102782,5321,49,yes,5,2018,senior,1,0,0,0,1,0,0,0
1050,employee_1050,26,male,uk,ny,finance,8,127003,14254,36,yes,2,2008,senior,0,0,1,1,0,0,1,0
1051,employee_1051,20,male,india,ny,hr,20,48302,1559,33,no,4,2024,senior,1,0,0,1,0,0,0,0
1052,employee_1052,51,female,uk,delhi,hr,26,85568,1713,58,no,3,2023,senior,1,0,0,0,0,0,1,0
1053,employee_1053,32,male,india,delhi,marketing,0,33232,5593,41,yes,4,2007,junior,1,0,0,0,0,0,0,1
1054,employee_1054,49,male,canada,ny,hr,22,132062,16184,34,no,7,2023,senior,0,0,0,1,0,0,0,0
1055,employee_1055,42,female,canada,karachi,marketing,9,134301,16261,52,no,8,2023,senior,0,0,1,1,0,0,0,1
1056,employee_1056,38,female,canada,london,finance,9,81507,1256,58,no,1,2023,senior,0,1,0,0,0,0,1,0
1057,employee_1057,51,female,canada,delhi,hr,19,106508,15574,59,yes,8,2000,senior,0,1,0,1,0,0,1,0
1058,employee_1058,49,male,usa,london,hr,24,143672,1037,59,no,5,2005,senior,0,1,0,0,0,1,0,1
1059,employee_1059,48,male,usa,karachi,it,21,130128,11264,58,no,7,2011,senior,0,1,0,0,0,0,1,0
1060,employee_1060,48,female,pakistan,ny,hr,28,40683,13697,55,yes,1,2024,senior,1,0,0,1,0,0,0,1
1061,employee_1061,49,female,uk,karachi,hr,2,53664,9652,48,no,2,2023,junior,0,0,1,0,0,0,0,1
1062,employee_1062,35,female,india,delhi,it,5,132364,16930,55,yes,1,2018,mid,0,0,1,0,1,0,0,1
1063,employee_1063,59,female,india,la,it,28,63172,2832,34,no,5,2016,senior,0,0,0,0,0,0,1,0
1064,employee_1064,38,female,usa,ny,finance,25,113641,16517,56,yes,6,2001,senior,0,0,1,0,0,0,0,0
1065,employee_1065,37,female,india,toronto,hr,5,94340,6167,59,yes,9,2010,mid,0,0,1,0,1,0,0,1
1066,employee_1066,20,male,usa,london,finance,20,117236,1432,48,no,8,2017,senior,0,0,1,0,0,1,0,0
1067,employee_1067,33,male,pakistan,karachi,finance,1,41017,5151,50,no,7,2022,junior,0,0,0,1,0,0,1,0
1068,employee_1068,21,male,uk,ny,it,25,66613,15912,59,yes,5,2021,senior,0,1,0,0,1,0,1,0
1069,employee_1069,47,female,pakistan,karachi,marketing,25,116130,7411,32,yes,3,2010,senior,0,0,1,0,0,0,0,0
1070,employee_1070,49,female,canada,ny,finance,17,106920,19135,56,no,9,2017,senior,0,0,0,1,0,0,0,1
1071,employee_1071,57,female,canada,delhi,marketing,22,60348,1256,55,no,5,2007,senior,0,0,0,0,1,0,1,0
1072,employee_1072,23,female,canada,delhi,hr,1,46448,1671,40,no,3,2014,junior,1,0,0,1,0,0,0,1
1073,employee_1073,20,female,pakistan,delhi,it,11,39491,1489,36,no,3,2008,senior,0,0,0,1,0,0,0,1
1074,employee_1074,27,female,india,karachi,hr,21,108648,7889,58,yes,3,2014,senior,0,1,0,0,1,0,0,0
1075,employee_1075,48,male,uk,toronto,hr,4,126557,12906,46,yes,6,2006,mid,0,0,1,1,0,0,1,0
1076,employee_1076,58,male,canada,delhi,it,19,88759,19480,54,yes,1,2019,senior,0,0,0,0,0,1,0,0
1077,employee_1077,22,female,canada,ny,hr,6,74553,19066,38,no,4,2012,mid,0,1,0,0,1,0,1,0
1078,employee_1078,51,male,canada,delhi,it,23,30968,13603,50,no,8,2012,senior,0,0,0,0,0,1,0,0
1079,employee_1079,29,female,uk,la,marketing,15,30368,3460,38,yes,3,2000,senior,0,0,0,0,0,0,1,0
1080,employee_1080,29,male,canada,delhi,hr,19,103960,5529,39,yes,5,2019,senior,0,0,0,1,0,0,1,0
1081,employee_1081,38,female,uk,karachi,it,0,65010,2975,42,yes,2,2003,junior,0,0,0,0,0,0,1,0
1082,employee_1082,53,female,canada,toronto,finance,0,84154,4216,44,yes,2,2023,junior,0,0,0,0,0,0,0,1
1083,employee_1083,52,male,pakistan,la,hr,16,65851,15267,51,yes,7,2003,senior,0,1,0,1,0,0,0,1
1084,employee_1084,42,male,pakistan,karachi,marketing,26,55496,10581,34,yes,3,2003,senior,0,0,1,0,1,0,0,0
1085,employee_1085,47,female,uk,karachi,it,0,60936,5515,58,no,5,2012,junior,0,0,1,1,0,0,0,0
1086,employee_1086,51,female,pakistan,karachi,hr,20,108858,13048,32,yes,3,2001,senior,0,0,1,0,0,0,1,0
1087,employee_1087,26,male,uk,ny,hr,19,97005,10776,56,yes,6,2022,senior,0,0,1,0,0,0,1,0
1088,employee_1088,48,male,pakistan,karachi,hr,12,67493,3963,56,yes,3,2014,senior,0,1,0,0,1,0,0,1
1089,employee_1089,27,female,pakistan,ny,marketing,29,99795,7786,37,yes,8,2003,senior,1,0,0,1,0,0,0,1
1090,employee_1090,20,male,uk,karachi,it,8,66390,14866,49,yes,2,2005,senior,1,0,0,0,0,0,0,1
1091,employee_1091,22,female,india,london,finance,14,40292,7200,39,yes,3,2002,senior,0,1,0,0,0,1,0,0
1092,employee_1092,43,female,pakistan,la,finance,2,122377,18360,42,yes,8,2006,junior,0,1,0,0,0,0,0,1
1093,employee_1093,42,female,canada,london,finance,13,58365,8345,58,no,8,2005,senior,0,0,0,0,0,0,0,0
1094,employee_1094,27,female,india,karachi,it,22,47207,1045,32,yes,1,2002,senior,0,0,0,0,1,0,0,1
1095,employee_1095,56,male,uk,la,finance,10,131735,2193,58,no,8,2003,senior,0,0,0,0,0,1,0,1
1096,employee_1096,22,male,india,la,marketing,23,52912,5512,51,no,2,2009,senior,0,0,1,0,0,0,1,0
1097,employee_1097,52,male,usa,toronto,it,21,132455,17630,37,no,7,2020,senior,0,0,0,0,0,0,0,0
1098,employee_1098,47,male,usa,london,hr,11,132517,9983,58,yes,6,2008,senior,1,0,0,0,0,1,0,1
1099,employee_1099,27,male,pakistan,toronto,marketing,12,110771,1636,38,yes,2,2005,senior,0,0,1,1,0,0,1,0
1100,employee_1100,53,male,pakistan,la,hr,25,86572,4775,59,yes,5,2019,senior,0,0,0,1,0,0,0,0
1101,employee_1101,54,male,canada,ny,finance,12,137293,3421,51,yes,7,2010,senior,0,0,1,0,0,0,0,0
1102,employee_1102,51,female,india,la,marketing,0,129083,14025,50,yes,8,2006,junior,1,0,0,0,0,0,0,1
1103,employee_1103,43,male,usa,toronto,it,23,143655,10280,41,yes,3,2017,senior,0,0,0,1,0,0,0,0
1104,employee_1104,33,male,pakistan,london,marketing,9,139346,5183,40,yes,1,2003,senior,1,0,0,0,1,0,1,0
1105,employee_1105,51,female,india,karachi,hr,2,49276,12351,31,yes,7,2004,junior,1,0,0,0,0,1,1,0
1106,employee_1106,35,male,pakistan,karachi,it,23,127459,18096,47,yes,5,2003,senior,1,0,0,0,0,1,0,0
1107,employee_1107,23,male,pakistan,london,marketing,27,35534,6323,38,yes,5,2003,senior,0,0,0,0,1,0,1,0
1108,employee_1108,56,female,usa,karachi,marketing,3,122005,13888,31,no,7,2012,mid,0,1,0,0,1,0,0,0
1109,employee_1109,40,male,usa,karachi,marketing,15,131610,4644,31,yes,1,2015,senior,0,0,0,0,1,0,1,0
1110,employee_1110,33,male,pakistan,toronto,marketing,7,65670,17142,32,yes,8,2024,mid,1,0,0,0,1,0,0,0
1111,employee_1111,50,male,uk,london,it,15,92147,8773,45,yes,5,2013,senior,0,0,0,0,1,0,0,0
1112,employee_1112,37,female,pakistan,delhi,hr,26,128099,11778,48,no,8,2010,senior,1,0,0,0,1,0,0,0
1113,employee_1113,26,male,pakistan,ny,marketing,16,141695,13501,33,yes,5,2001,senior,0,1,0,0,0,1,1,0
1114,employee_1114,29,male,canada,ny,it,18,66486,15409,52,yes,7,2021,senior,0,0,1,0,1,0,0,0
1115,employee_1115,26,female,canada,karachi,hr,21,95557,3108,54,no,3,2013,senior,0,1,0,1,0,0,0,0
1116,employee_1116,52,male,canada,ny,marketing,14,64268,4614,47,yes,2,2023,senior,0,1,0,0,1,0,0,1
1117,employee_1117,42,female,uk,london,hr,15,137338,11251,49,no,6,2023,senior,0,0,1,0,1,0,0,1
1118,employee_1118,40,female,uk,london,hr,14,111335,12678,54,no,5,2006,senior,0,0,0,0,0,1,0,0
1119,employee_1119,38,male,pakistan,la,it,24,56336,15367,59,no,9,2010,senior,0,0,1,0,0,1,0,1
1120,employee_1120,38,female,canada,la,hr,1,33641,5332,47,no,4,2003,junior,0,0,0,0,1,0,0,0
1121,employee_1121,55,female,uk,ny,it,10,117132,13002,39,yes,3,2006,senior,0,0,0,0,0,1,0,1
1122,employee_1122,48,male,usa,delhi,marketing,0,62959,16700,40,no,9,2015,junior,1,0,0,0,0,0,1,0
1123,employee_1123,37,female,pakistan,la,hr,14,43306,14769,58,no,8,2005,senior,1,0,0,0,0,1,1,0
1124,employee_1124,21,female,india,la,hr,25,76182,7963,46,yes,6,2005,senior,0,0,1,0,0,1,0,0
1125,employee_1125,20,male,pakistan,london,finance,18,104123,8838,55,yes,1,2001,senior,0,1,0,0,0,1,0,0
1126,employee_1126,24,male,india,delhi,marketing,3,86326,13399,53,yes,1,2023,mid,0,0,1,0,0,1,1,0
1127,employee_1127,39,male,canada,karachi,marketing,10,126895,13243,54,no,6,2007,senior,0,0,0,1,0,0,1,0
1128,employee_1128,30,female,india,ny,finance,4,51498,2845,52,yes,3,2006,mid,1,0,0,1,0,0,0,1
1129,employee_1129,21,male,canada,la,finance,2,100198,14942,53,no,3,2024,junior,0,0,1,1,0,0,0,0
1130,employee_1130,22,female,usa,delhi,it,12,132630,17766,49,no,6,2023,senior,0,0,1,0,1,0,1,0
1131,employee_1131,42,female,india,delhi,it,9,137369,5112,45,yes,3,2013,senior,1,0,0,0,1,0,1,0
1132,employee_1132,31,female,pakistan,ny,hr,10,57197,13780,49,yes,6,2008,senior,1,0,0,0,0,0,0,0
1133,employee_1133,39,female,canada,delhi,hr,17,50719,16690,42,yes,5,2014,senior,1,0,0,1,0,0,0,1
1134,employee_1134,24,female,pakistan,delhi,hr,1,120201,11088,31,yes,4,2024,junior,0,0,0,0,1,0,0,1
1135,employee_1135,56,female,uk,delhi,hr,6,138775,2509,53,yes,8,2021,mid,1,0,0,0,0,1,0,1
1136,employee_1136,57,female,canada,la,it,8,55032,13404,56,yes,2,2017,senior,0,1,0,0,0,1,0,1
1137,employee_1137,49,male,india,ny,marketing,9,89624,2578,31,no,7,2011,senior,0,0,1,1,0,0,1,0
1138,employee_1138,28,male,canada,delhi,hr,17,108177,18263,54,no,4,2022,senior,1,0,0,0,0,0,0,0
1139,employee_1139,53,female,pakistan,delhi,marketing,22,71964,19546,43,yes,2,2018,senior,1,0,0,0,0,0,0,0
1140,employee_1140,54,female,usa,la,hr,6,60028,15106,33,no,7,2012,mid,0,0,0,0,0,1,1,0
1141,employee_1141,41,male,canada,ny,finance,26,141030,10840,46,no,1,2006,senior,0,0,0,0,0,0,1,0
1142,employee_1142,43,female,india,london,hr,6,84646,13931,42,no,4,2024,mid,0,0,1,1,0,0,1,0
1143,employee_1143,36,male,uk,la,hr,2,111187,2359,33,no,9,2009,junior,0,1,0,0,0,1,0,0
1144,employee_1144,29,male,usa,ny,hr,11,38536,5242,32,no,4,2009,senior,0,0,1,0,1,0,0,0
1145,employee_1145,49,male,uk,delhi,it,6,147399,17464,41,no,3,2001,mid,1,0,0,0,1,0,0,0
1146,employee_1146,42,female,canada,ny,finance,16,86747,3709,51,yes,2,2013,senior,0,1,0,0,0,0,0,1
1147,employee_1147,51,female,pakistan,ny,hr,25,75712,19806,52,yes,3,2012,senior,0,1,0,0,0,1,1,0
1148,employee_1148,36,male,pakistan,karachi,hr,0,36273,13791,37,yes,1,2021,junior,0,1,0,0,0,1,1,0
1149,employee_1149,36,male,india,ny,marketing,4,101820,18051,31,no,8,2005,mid,0,1,0,0,1,0,1,0
1150,employee_1150,33,male,pakistan,london,finance,15,121228,19880,35,yes,1,2008,senior,0,0,1,0,0,1,0,0
1151,employee_1151,28,male,usa,ny,hr,14,104353,4499,51,yes,3,2012,senior,0,0,0,0,0,1,1,0
1152,employee_1152,59,male,pakistan,london,marketing,1,124491,12690,39,yes,3,2008,junior,0,0,0,0,0,1,1,0
1153,employee_1153,21,female,india,delhi,marketing,8,122091,9080,41,no,2,2012,senior,1,0,0,0,0,0,0,1
1154,employee_1154,44,male,canada,london,it,6,115914,2189,50,yes,5,2004,mid,0,0,0,0,0,1,0,0
1155,employee_1155,58,female,canada,delhi,marketing,3,80830,14908,39,no,3,2013,mid,0,0,0,1,0,0,1,0
1156,employee_1156,28,male,pakistan,delhi,hr,19,136718,13751,39,yes,3,2004,senior,0,0,0,0,0,0,0,0
1157,employee_1157,41,female,uk,london,it,17,47127,15714,52,yes,8,2008,senior,0,0,0,0,0,1,0,0
1158,employee_1158,23,female,canada,la,it,20,145150,2025,32,yes,4,2007,senior,1,0,0,0,0,1,0,0
1159,employee_1159,45,female,pakistan,toronto,hr,3,113488,1071,49,no,4,2006,mid,0,0,1,1,0,0,0,1
1160,employee_1160,48,female,india,ny,finance,27,41539,6546,39,no,3,2007,senior,0,1,0,0,0,0,0,0
1161,employee_1161,53,female,pakistan,karachi,marketing,12,76761,3685,58,no,1,2021,senior,0,0,0,0,1,0,0,0
1162,employee_1162,42,female,canada,toronto,it,0,76219,10385,38,no,8,2002,junior,0,0,1,0,1,0,0,0
1163,employee_1163,56,male,india,ny,finance,27,44692,19232,49,no,1,2022,senior,0,0,0,0,0,0,1,0
1164,employee_1164,30,female,pakistan,ny,hr,23,113656,11576,48,yes,7,2023,senior,0,0,0,0,0,1,0,1
1165,employee_1165,25,male,usa,delhi,marketing,2,43334,3022,43,yes,5,2014,junior,0,1,0,0,0,1,1,0
1166,employee_1166,37,female,india,ny,marketing,15,58615,16831,31,no,4,2007,senior,0,1,0,0,1,0,0,1
1167,employee_1167,40,female,usa,karachi,it,29,37903,13940,34,no,4,2000,senior,0,1,0,0,1,0,0,1
1168,employee_1168,55,male,uk,ny,marketing,21,58527,18682,49,yes,8,2006,senior,0,0,0,0,1,0,0,0
1169,employee_1169,57,female,india,london,marketing,3,45629,5102,58,no,6,2018,mid,0,0,0,1,0,0,0,0
1170,employee_1170,53,male,usa,toronto,marketing,24,88008,18288,58,yes,1,2001,senior,0,0,0,0,1,0,1,0
1171,employee_1171,36,male,canada,london,marketing,22,113276,4026,37,no,8,2013,senior,0,1,0,1,0,0,0,1
1172,employee_1172,56,male,canada,karachi,hr,24,129318,7709,36,yes,2,2017,senior,1,0,0,0,0,0,0,0
1173,employee_1173,44,male,uk,ny,finance,15,56708,6969,35,no,6,2014,senior,0,0,1,0,0,1,0,0
1174,employee_1174,57,female,india,karachi,hr,25,40860,3620,40,no,9,2013,senior,1,0,0,0,1,0,0,0
1175,employee_1175,31,female,india,delhi,hr,18,47438,3646,41,yes,1,2023,senior,0,0,0,0,0,1,0,0
1176,employee_1176,42,male,india,london,it,0,97300,5865,47,yes,6,2024,junior,0,0,0,0,0,1,1,0
1177,employee_1177,41,female,uk,london,marketing,4,101545,3289,48,no,8,2018,mid,1,0,0,0,1,0,1,0
1178,employee_1178,40,female,india,la,hr,18,50842,8370,39,no,2,2018,senior,0,0,0,0,1,0,0,0
1179,employee_1179,46,male,canada,ny,marketing,21,90213,14854,54,yes,5,2021,senior,0,0,1,0,0,0,0,0
1180,employee_1180,50,female,usa,delhi,hr,23,72372,10677,58,no,6,2016,senior,0,0,0,1,0,0,0,0
1181,employee_1181,25,male,canada,london,hr,10,144316,12343,54,yes,5,2021,senior,0,0,1,1,0,0,0,0
1182,employee_1182,46,male,canada,london,it,12,128971,18824,50,yes,3,2018,senior,1,0,0,0,0,1,0,0
1183,employee_1183,59,female,usa,delhi,finance,19,98906,1765,43,no,4,2015,senior,1,0,0,0,1,0,0,1
1184,employee_1184,53,female,canada,karachi,finance,4,68744,13671,32,yes,7,2019,mid,0,0,0,0,0,0,0,1
1185,employee_1185,31,female,uk,karachi,hr,20,146082,17158,47,yes,4,2024,senior,0,0,1,0,0,0,0,1
1186,employee_1186,26,male,usa,ny,it,3,87442,5092,53,no,9,2018,mid,0,0,0,0,0,0,0,1
1187,employee_1187,29,male,canada,la,marketing,3,115990,13975,44,yes,2,2000,mid,0,1,0,0,0,0,0,0
1188,employee_1188,36,female,pakistan,london,marketing,3,136917,10341,35,yes,5,2018,mid,0,1,0,0,0,0,0,1
1189,employee_1189,45,female,canada,la,hr,3,133903,13334,39,yes,8,2006,mid,0,1,0,1,0,0,0,1
1190,employee_1190,40,female,uk,karachi,finance,19,33650,17077,56,yes,5,2022,senior,0,1,0,1,0,0,1,0
1191,employee_1191,47,female,india,karachi,it,20,75117,16835,41,no,8,2010,senior,0,0,0,1,0,0,0,1
1192,employee_1192,21,male,canada,toronto,finance,17,121244,3666,36,yes,8,2004,senior,0,1,0,0,1,0,0,1
1193,employee_1193,20,female,india,ny,marketing,17,138198,6968,46,no,9,2016,senior,0,0,1,0,0,1,0,0
1194,employee_1194,55,male,pakistan,toronto,finance,15,82772,8641,30,yes,6,2010,senior,1,0,0,0,0,0,0,1
1195,employee_1195,45,male,canada,toronto,marketing,8,33190,19565,55,no,4,2023,senior,1,0,0,0,1,0,0,1
1196,employee_1196,48,female,usa,toronto,it,17,78113,10834,47,yes,3,2007,senior,0,1,0,0,0,0,0,0
1197,employee_1197,40,female,india,ny,it,21,38789,4888,55,no,5,2009,senior,0,1,0,1,0,0,0,1
1198,employee_1198,30,female,pakistan,ny,hr,1,62125,1840,44,yes,6,2011,junior,0,1,0,0,1,0,0,0
1199,employee_1199,59,male,usa,delhi,hr,20,128695,14873,48,yes,3,2009,senior,0,0,0,1,0,0,0,1
1200,employee_1200,30,female,usa,la,finance,3,47459,11846,57,yes,2,2012,mid,1,0,0,0,0,0,1,0
